year,month,day,pna_index_cdas
1980,7,2,-1.6619999408721924
1980,7,3,-0.8650000095367432
1980,7,4,-0.503000020980835
1980,7,5,-0.1550000011920929
1980,7,6,-0.34200000762939453
1980,7,7,-0.6449999809265137
1980,7,8,-0.6809999942779541
1980,7,9,-0.5640000104904175
1980,7,10,-0.38100001215934753
1980,7,11,-0.17399999499320984
1980,7,12,-0.20499999821186066
1980,7,13,-0.26600000262260437
1980,7,14,-0.3479999899864197
1980,7,15,-0.09700000286102295
1980,7,16,0.10000000149011612
1980,7,17,-0.05000000074505806
1980,7,18,0.0560000017285347
1980,7,19,0.2460000067949295
1980,7,20,-0.11999999731779099
1980,7,21,-0.23399999737739563
1980,7,22,-0.12300000339746475
1980,7,23,0.17499999701976776
1980,7,24,0.07900000363588333
1980,7,25,0.19200000166893005
1980,7,26,-0.16099999845027924
1980,7,27,-0.9010000228881836
1980,7,28,-1.2899999618530273
1980,7,29,-1.4889999628067017
1980,7,30,-1.3539999723434448
1980,7,31,-0.8709999918937683
1980,8,1,-0.7649999856948853
1980,8,2,-1.0989999771118164
1980,8,3,-1.5839999914169312
1980,8,4,-1.6339999437332153
1980,8,5,-1.434000015258789
1980,8,6,-1.2610000371932983
1980,8,7,-0.9120000004768372
1980,8,8,-0.38199999928474426
1980,8,9,-0.03400000184774399
1980,8,10,0.2939999997615814
1980,8,11,0.13500000536441803
1980,8,12,-0.02800000086426735
1980,8,13,-0.023000000044703484
1980,8,14,-0.17100000381469727
1980,8,15,-0.5070000290870667
1980,8,16,-1.121000051498413
1980,8,17,-1.503999948501587
1980,8,18,-1.7519999742507935
1980,8,19,-1.534000039100647
1980,8,20,-1.6130000352859497
1980,8,21,-1.7450000047683716
1980,8,22,-1.7380000352859497
1980,8,23,-1.3040000200271606
1980,8,24,-0.8989999890327454
1980,8,25,-0.8820000290870667
1980,8,26,-0.925000011920929
1980,8,27,-1.0579999685287476
1980,8,28,-1.1749999523162842
1980,8,29,-1.4320000410079956
1980,8,30,-1.3940000534057617
1980,8,31,-1.2730000019073486
1980,9,1,-1.125
1980,9,2,-0.6869999766349792
1980,9,3,-0.5649999976158142
1980,9,4,-0.4819999933242798
1980,9,5,-0.43799999356269836
1980,9,6,-0.597000002861023
1980,9,7,-0.5830000042915344
1980,9,8,-0.5550000071525574
1980,9,9,-0.6200000047683716
1980,9,10,-0.40299999713897705
1980,9,11,-0.16699999570846558
1980,9,12,0.14100000262260437
1980,9,13,0.6729999780654907
1980,9,14,1.0490000247955322
1980,9,15,0.7080000042915344
1980,9,16,0.1509999930858612
1980,9,17,-0.20000000298023224
1980,9,18,-0.2150000035762787
1980,9,19,0.4390000104904175
1980,9,20,0.9589999914169312
1980,9,21,0.6859999895095825
1980,9,22,0.15399999916553497
1980,9,23,-0.37400001287460327
1980,9,24,-0.9869999885559082
1980,9,25,-0.8420000076293945
1980,9,26,-0.14800000190734863
1980,9,27,0.2160000056028366
1980,9,28,0.11800000071525574
1980,9,29,-0.33000001311302185
1980,9,30,-0.6349999904632568
1980,10,1,1.218000054359436
1980,10,2,1.5199999809265137
1980,10,3,2.265000104904175
1980,10,4,2.569000005722046
1980,10,5,2.4700000286102295
1980,10,6,2.4769999980926514
1980,10,7,1.8029999732971191
1980,10,8,1.003999948501587
1980,10,9,0.4009999930858612
1980,10,10,0.2759999930858612
1980,10,11,0.7009999752044678
1980,10,12,0.9010000228881836
1980,10,13,0.8420000076293945
1980,10,14,0.765999972820282
1980,10,15,0.8169999718666077
1980,10,16,0.8759999871253967
1980,10,17,0.6949999928474426
1980,10,18,0.6930000185966492
1980,10,19,0.8410000205039978
1980,10,20,0.9769999980926514
1980,10,21,0.9919999837875366
1980,10,22,1.1019999980926514
1980,10,23,1.0750000476837158
1980,10,24,1.0809999704360962
1980,10,25,0.9440000057220459
1980,10,26,0.7919999957084656
1980,10,27,1.1069999933242798
1980,10,28,1.4359999895095825
1980,10,29,1.2480000257492065
1980,10,30,0.9869999885559082
1980,10,31,1.1130000352859497
1980,11,1,1.3880000114440918
1980,11,2,1.4670000076293945
1980,11,3,1.3250000476837158
1980,11,4,1.1820000410079956
1980,11,5,1.1050000190734863
1980,11,6,0.9810000061988831
1980,11,7,0.5329999923706055
1980,11,8,0.1420000046491623
1980,11,9,0.17900000512599945
1980,11,10,0.5820000171661377
1980,11,11,0.8500000238418579
1980,11,12,0.8759999871253967
1980,11,13,0.5569999814033508
1980,11,14,0.35199999809265137
1980,11,15,0.8489999771118164
1980,11,16,1.2330000400543213
1980,11,17,1.2009999752044678
1980,11,18,0.9079999923706055
1980,11,19,0.7950000166893005
1980,11,20,0.7519999742507935
1980,11,21,0.5080000162124634
1980,11,22,0.460999995470047
1980,11,23,0.4099999964237213
1980,11,24,0.5170000195503235
1980,11,25,0.6330000162124634
1980,11,26,0.8209999799728394
1980,11,27,0.8820000290870667
1980,11,28,0.4099999964237213
1980,11,29,-0.12399999797344208
1980,11,30,-0.3199999928474426
1980,12,1,-0.10400000214576721
1980,12,2,-0.5049999952316284
1980,12,3,-0.9890000224113464
1980,12,4,-1.2660000324249268
1980,12,5,-1.2020000219345093
1980,12,6,-0.9490000009536743
1980,12,7,-0.7059999704360962
1980,12,8,-0.5540000200271606
1980,12,9,-0.3720000088214874
1980,12,10,-0.1120000034570694
1980,12,11,0.1550000011920929
1980,12,12,0.04699999839067459
1980,12,13,0.06199999898672104
1980,12,14,0.5569999814033508
1980,12,15,0.7179999947547913
1980,12,16,0.5440000295639038
1980,12,17,0.11800000071525574
1980,12,18,-0.1459999978542328
1980,12,19,-0.21899999678134918
1980,12,20,-0.0989999994635582
1980,12,21,0.03700000047683716
1980,12,22,-0.057999998331069946
1980,12,23,-0.05000000074505806
1980,12,24,-0.02500000037252903
1980,12,25,0.07100000232458115
1980,12,26,0.23800000548362732
1980,12,27,0.30799999833106995
1980,12,28,0.4269999861717224
1980,12,29,0.828000009059906
1980,12,30,0.9700000286102295
1980,12,31,1.031999945640564
1981,1,1,1.0149999856948853
1981,1,2,0.8809999823570251
1981,1,3,0.7599999904632568
1981,1,4,0.9520000219345093
1981,1,5,1.0410000085830688
1981,1,6,1.3279999494552612
1981,1,7,1.5360000133514404
1981,1,8,1.5180000066757202
1981,1,9,1.3969999551773071
1981,1,10,1.281999945640564
1981,1,11,1.277999997138977
1981,1,12,1.274999976158142
1981,1,13,1.3930000066757202
1981,1,14,1.4490000009536743
1981,1,15,1.3669999837875366
1981,1,16,1.2879999876022339
1981,1,17,1.3200000524520874
1981,1,18,1.4490000009536743
1981,1,19,1.4049999713897705
1981,1,20,1.375
1981,1,21,1.5
1981,1,22,1.7339999675750732
1981,1,23,1.4950000047683716
1981,1,24,0.9359999895095825
1981,1,25,0.675000011920929
1981,1,26,0.7609999775886536
1981,1,27,0.9399999976158142
1981,1,28,1.0210000276565552
1981,1,29,1.0160000324249268
1981,1,30,1.0219999551773071
1981,1,31,0.9340000152587891
1981,2,1,0.8550000190734863
1981,2,2,0.8069999814033508
1981,2,3,0.414000004529953
1981,2,4,0.3100000023841858
1981,2,5,0.6179999709129333
1981,2,6,0.7070000171661377
1981,2,7,0.5529999732971191
1981,2,8,0.38999998569488525
1981,2,9,0.17000000178813934
1981,2,10,0.23199999332427979
1981,2,11,0.27900001406669617
1981,2,12,0.3319999873638153
1981,2,13,0.42100000381469727
1981,2,14,0.3050000071525574
1981,2,15,0.46299999952316284
1981,2,16,0.5199999809265137
1981,2,17,0.5149999856948853
1981,2,18,0.6330000162124634
1981,2,19,0.515999972820282
1981,2,20,0.3109999895095825
1981,2,21,0.09399999678134918
1981,2,22,0.0
1981,2,23,0.07699999958276749
1981,2,24,0.1289999932050705
1981,2,25,0.24199999868869781
1981,2,26,0.23999999463558197
1981,2,27,0.21299999952316284
1981,2,28,0.17800000309944153
1981,3,1,0.5199999809265137
1981,3,2,0.4359999895095825
1981,3,3,0.49399998784065247
1981,3,4,0.5299999713897705
1981,3,5,0.7110000252723694
1981,3,6,1.0529999732971191
1981,3,7,1.4179999828338623
1981,3,8,1.6690000295639038
1981,3,9,1.600000023841858
1981,3,10,1.3519999980926514
1981,3,11,1.1690000295639038
1981,3,12,1.0540000200271606
1981,3,13,1.0190000534057617
1981,3,14,1.003999948501587
1981,3,15,0.9980000257492065
1981,3,16,0.9330000281333923
1981,3,17,0.8830000162124634
1981,3,18,0.8759999871253967
1981,3,19,0.7379999756813049
1981,3,20,0.8009999990463257
1981,3,21,0.8560000061988831
1981,3,22,0.8920000195503235
1981,3,23,0.8500000238418579
1981,3,24,0.8790000081062317
1981,3,25,0.8330000042915344
1981,3,26,0.5580000281333923
1981,3,27,0.34700000286102295
1981,3,28,0.12700000405311584
1981,3,29,-0.004000000189989805
1981,3,30,-0.2070000022649765
1981,3,31,-0.33399999141693115
1981,4,1,-0.4259999990463257
1981,4,2,-0.4359999895095825
1981,4,3,-0.3149999976158142
1981,4,4,-0.335999995470047
1981,4,5,-0.6370000243186951
1981,4,6,-0.9879999756813049
1981,4,7,-1.1929999589920044
1981,4,8,-1.2799999713897705
1981,4,9,-1.3270000219345093
1981,4,10,-1.0570000410079956
1981,4,11,-0.8029999732971191
1981,4,12,-0.9129999876022339
1981,4,13,-0.9459999799728394
1981,4,14,-0.8429999947547913
1981,4,15,-0.824999988079071
1981,4,16,-0.7680000066757202
1981,4,17,-0.7080000042915344
1981,4,18,-0.2759999930858612
1981,4,19,0.6100000143051147
1981,4,20,0.9950000047683716
1981,4,21,0.515999972820282
1981,4,22,0.2070000022649765
1981,4,23,0.32600000500679016
1981,4,24,0.5509999990463257
1981,4,25,0.5509999990463257
1981,4,26,0.10499999672174454
1981,4,27,-0.15299999713897705
1981,4,28,-0.23999999463558197
1981,4,29,-0.2809999883174896
1981,4,30,-0.4020000100135803
1981,5,1,-0.6230000257492065
1981,5,2,-0.3970000147819519
1981,5,3,0.09000000357627869
1981,5,4,0.2759999930858612
1981,5,5,0.5149999856948853
1981,5,6,0.7730000019073486
1981,5,7,0.8100000023841858
1981,5,8,0.4490000009536743
1981,5,9,0.5149999856948853
1981,5,10,0.7379999756813049
1981,5,11,0.8679999709129333
1981,5,12,0.7379999756813049
1981,5,13,0.49799999594688416
1981,5,14,0.7099999785423279
1981,5,15,0.9599999785423279
1981,5,16,0.9330000281333923
1981,5,17,0.8420000076293945
1981,5,18,1.0700000524520874
1981,5,19,1.1150000095367432
1981,5,20,1.003000020980835
1981,5,21,1.093000054359436
1981,5,22,1.4450000524520874
1981,5,23,1.7009999752044678
1981,5,24,1.534000039100647
1981,5,25,1.305999994277954
1981,5,26,1.3669999837875366
1981,5,27,1.6640000343322754
1981,5,28,2.013000011444092
1981,5,29,2.3410000801086426
1981,5,30,2.2890000343322754
1981,5,31,2.190999984741211
1981,6,1,1.9220000505447388
1981,6,2,1.2970000505447388
1981,6,3,0.8999999761581421
1981,6,4,0.8199999928474426
1981,6,5,0.9739999771118164
1981,6,6,0.9610000252723694
1981,6,7,0.8500000238418579
1981,6,8,0.6940000057220459
1981,6,9,0.5759999752044678
1981,6,10,0.7429999709129333
1981,6,11,0.6909999847412109
1981,6,12,0.3720000088214874
1981,6,13,0.029999999329447746
1981,6,14,-0.07699999958276749
1981,6,15,-0.13600000739097595
1981,6,16,-0.19900000095367432
1981,6,17,-0.35199999809265137
1981,6,18,-0.6190000176429749
1981,6,19,-0.9620000123977661
1981,6,20,-0.9179999828338623
1981,6,21,-0.8199999928474426
1981,6,22,-0.8899999856948853
1981,6,23,-0.9380000233650208
1981,6,24,-1.1480000019073486
1981,6,25,-1.1859999895095825
1981,6,26,-1.3899999856948853
1981,6,27,-1.2380000352859497
1981,6,28,-1.6519999504089355
1981,6,29,-1.5759999752044678
1981,6,30,-0.7820000052452087
1981,7,1,-0.08100000023841858
1981,7,2,-0.054999999701976776
1981,7,3,-0.39500001072883606
1981,7,4,-0.6949999928474426
1981,7,5,-0.6890000104904175
1981,7,6,-0.4490000009536743
1981,7,7,-0.328000009059906
1981,7,8,-0.3330000042915344
1981,7,9,-0.25
1981,7,10,0.0820000022649765
1981,7,11,-0.0989999994635582
1981,7,12,-0.7409999966621399
1981,7,13,-1.1369999647140503
1981,7,14,-0.9610000252723694
1981,7,15,-0.8920000195503235
1981,7,16,-1.0299999713897705
1981,7,17,-1.1950000524520874
1981,7,18,-0.8849999904632568
1981,7,19,-0.49900001287460327
1981,7,20,-0.6620000004768372
1981,7,21,-1.1950000524520874
1981,7,22,-1.565000057220459
1981,7,23,-0.9300000071525574
1981,7,24,-0.5849999785423279
1981,7,25,-0.7039999961853027
1981,7,26,-0.7289999723434448
1981,7,27,-0.6150000095367432
1981,7,28,-0.8669999837875366
1981,7,29,-1.5290000438690186
1981,7,30,-1.4900000095367432
1981,7,31,-1.2960000038146973
1981,8,1,-1.6369999647140503
1981,8,2,-1.9199999570846558
1981,8,3,-2.0899999141693115
1981,8,4,-1.3760000467300415
1981,8,5,-0.6159999966621399
1981,8,6,-0.5559999942779541
1981,8,7,-0.9139999747276306
1981,8,8,-1.1269999742507935
1981,8,9,-1.0299999713897705
1981,8,10,-0.921999990940094
1981,8,11,-0.8259999752044678
1981,8,12,-0.6000000238418579
1981,8,13,-0.5350000262260437
1981,8,14,-0.7689999938011169
1981,8,15,-0.9369999766349792
1981,8,16,-1.1820000410079956
1981,8,17,-1.5210000276565552
1981,8,18,-1.5190000534057617
1981,8,19,-1.319000005722046
1981,8,20,-1.1890000104904175
1981,8,21,-0.9049999713897705
1981,8,22,-0.7509999871253967
1981,8,23,-0.8769999742507935
1981,8,24,-0.949999988079071
1981,8,25,-0.7310000061988831
1981,8,26,-0.45100000500679016
1981,8,27,0.3310000002384186
1981,8,28,1.1729999780654907
1981,8,29,1.305999994277954
1981,8,30,0.9620000123977661
1981,8,31,0.5870000123977661
1981,9,1,0.6240000128746033
1981,9,2,0.5360000133514404
1981,9,3,0.9309999942779541
1981,9,4,1.340000033378601
1981,9,5,1.1490000486373901
1981,9,6,0.7160000205039978
1981,9,7,0.6919999718666077
1981,9,8,0.6430000066757202
1981,9,9,0.6169999837875366
1981,9,10,0.38100001215934753
1981,9,11,-0.1889999955892563
1981,9,12,-0.5049999952316284
1981,9,13,-0.7009999752044678
1981,9,14,-0.6539999842643738
1981,9,15,-0.6309999823570251
1981,9,16,-0.7429999709129333
1981,9,17,-0.7419999837875366
1981,9,18,-0.2759999930858612
1981,9,19,-0.10400000214576721
1981,9,20,-0.42899999022483826
1981,9,21,-0.3959999978542328
1981,9,22,-0.06400000303983688
1981,9,23,0.06199999898672104
1981,9,24,0.3089999854564667
1981,9,25,0.3529999852180481
1981,9,26,-0.21299999952316284
1981,9,27,-0.8420000076293945
1981,9,28,-0.20200000703334808
1981,9,29,0.7239999771118164
1981,9,30,0.5379999876022339
1981,10,1,-0.6370000243186951
1981,10,2,-1.2029999494552612
1981,10,3,-1.2979999780654907
1981,10,4,-1.5110000371932983
1981,10,5,-1.7130000591278076
1981,10,6,-1.4989999532699585
1981,10,7,-0.7269999980926514
1981,10,8,-0.2720000147819519
1981,10,9,-0.5070000290870667
1981,10,10,-0.781000018119812
1981,10,11,-0.4449999928474426
1981,10,12,-0.14800000190734863
1981,10,13,-0.20900000631809235
1981,10,14,-0.4099999964237213
1981,10,15,-0.257999986410141
1981,10,16,-0.18400000035762787
1981,10,17,-0.18700000643730164
1981,10,18,0.03099999949336052
1981,10,19,-0.23600000143051147
1981,10,20,-0.4090000092983246
1981,10,21,-0.28200000524520874
1981,10,22,-0.39500001072883606
1981,10,23,-0.6340000033378601
1981,10,24,-1.5789999961853027
1981,10,25,-1.8550000190734863
1981,10,26,-1.5379999876022339
1981,10,27,-1.065999984741211
1981,10,28,-0.6299999952316284
1981,10,29,-0.21699999272823334
1981,10,30,0.09600000083446503
1981,10,31,0.019999999552965164
1981,11,1,-0.06400000303983688
1981,11,2,0.10400000214576721
1981,11,3,0.42500001192092896
1981,11,4,0.46799999475479126
1981,11,5,0.6259999871253967
1981,11,6,0.8069999814033508
1981,11,7,1.0019999742507935
1981,11,8,1.190000057220459
1981,11,9,1.3329999446868896
1981,11,10,1.5290000438690186
1981,11,11,1.5429999828338623
1981,11,12,1.3860000371932983
1981,11,13,1.0449999570846558
1981,11,14,0.7870000004768372
1981,11,15,0.7300000190734863
1981,11,16,0.8019999861717224
1981,11,17,0.7210000157356262
1981,11,18,0.7919999957084656
1981,11,19,0.9380000233650208
1981,11,20,0.8309999704360962
1981,11,21,0.5260000228881836
1981,11,22,0.29499998688697815
1981,11,23,0.16500000655651093
1981,11,24,0.1080000028014183
1981,11,25,-0.11999999731779099
1981,11,26,-0.17499999701976776
1981,11,27,-0.08299999684095383
1981,11,28,0.10000000149011612
1981,11,29,0.4099999964237213
1981,11,30,0.8550000190734863
1981,12,1,0.7860000133514404
1981,12,2,0.6399999856948853
1981,12,3,0.44999998807907104
1981,12,4,0.32100000977516174
1981,12,5,0.2029999941587448
1981,12,6,0.12099999934434891
1981,12,7,-0.06300000101327896
1981,12,8,-0.057999998331069946
1981,12,9,-0.008999999612569809
1981,12,10,0.10400000214576721
1981,12,11,0.17800000309944153
1981,12,12,0.09700000286102295
1981,12,13,0.08100000023841858
1981,12,14,0.1899999976158142
1981,12,15,0.3310000002384186
1981,12,16,0.7229999899864197
1981,12,17,1.2009999752044678
1981,12,18,1.4630000591278076
1981,12,19,1.3650000095367432
1981,12,20,0.7260000109672546
1981,12,21,0.42800000309944153
1981,12,22,0.257999986410141
1981,12,23,-0.12999999523162842
1981,12,24,-0.4659999907016754
1981,12,25,-0.7229999899864197
1981,12,26,-0.9089999794960022
1981,12,27,-1.2730000019073486
1981,12,28,-1.5820000171661377
1981,12,29,-1.8990000486373901
1981,12,30,-1.8040000200271606
1981,12,31,-1.774999976158142
1982,1,1,-1.9240000247955322
1982,1,2,-1.7139999866485596
1982,1,3,-1.4479999542236328
1982,1,4,-1.4759999513626099
1982,1,5,-1.784999966621399
1982,1,6,-1.7699999809265137
1982,1,7,-1.3819999694824219
1982,1,8,-0.7739999890327454
1982,1,9,-0.0949999988079071
1982,1,10,0.2240000069141388
1982,1,11,0.3149999976158142
1982,1,12,0.23000000417232513
1982,1,13,0.06599999964237213
1982,1,14,-0.18400000035762787
1982,1,15,-0.2199999988079071
1982,1,16,-0.26600000262260437
1982,1,17,-0.5899999737739563
1982,1,18,-0.7200000286102295
1982,1,19,-0.7279999852180481
1982,1,20,-0.8939999938011169
1982,1,21,-0.8489999771118164
1982,1,22,-0.4580000042915344
1982,1,23,-0.13699999451637268
1982,1,24,-0.07100000232458115
1982,1,25,-0.06199999898672104
1982,1,26,-0.1809999942779541
1982,1,27,-0.10599999874830246
1982,1,28,0.11900000274181366
1982,1,29,0.25699999928474426
1982,1,30,0.3109999895095825
1982,1,31,0.4399999976158142
1982,2,1,0.5429999828338623
1982,2,2,0.6150000095367432
1982,2,3,0.4869999885559082
1982,2,4,0.3319999873638153
1982,2,5,0.24500000476837158
1982,2,6,0.15800000727176666
1982,2,7,-0.18000000715255737
1982,2,8,-0.4320000112056732
1982,2,9,-0.4390000104904175
1982,2,10,-0.6209999918937683
1982,2,11,-0.4869999885559082
1982,2,12,-0.14000000059604645
1982,2,13,0.20000000298023224
1982,2,14,0.1860000044107437
1982,2,15,0.21400000154972076
1982,2,16,0.25200000405311584
1982,2,17,0.24300000071525574
1982,2,18,0.2070000022649765
1982,2,19,-0.11100000143051147
1982,2,20,-0.4869999885559082
1982,2,21,-0.6669999957084656
1982,2,22,-0.6159999966621399
1982,2,23,-0.8360000252723694
1982,2,24,-1.0709999799728394
1982,2,25,-1.0499999523162842
1982,2,26,-0.7689999938011169
1982,2,27,-0.7620000243186951
1982,2,28,-0.9750000238418579
1982,3,1,-0.3050000071525574
1982,3,2,-0.25099998712539673
1982,3,3,-0.4309999942779541
1982,3,4,-0.7260000109672546
1982,3,5,-0.7300000190734863
1982,3,6,-0.5540000200271606
1982,3,7,-0.3230000138282776
1982,3,8,-0.5389999747276306
1982,3,9,-0.9160000085830688
1982,3,10,-1.059999942779541
1982,3,11,-0.9739999771118164
1982,3,12,-0.8330000042915344
1982,3,13,-0.6959999799728394
1982,3,14,-0.6389999985694885
1982,3,15,-0.5960000157356262
1982,3,16,-0.5590000152587891
1982,3,17,-0.414000004529953
1982,3,18,-0.328000009059906
1982,3,19,-0.09700000286102295
1982,3,20,-0.07599999755620956
1982,3,21,-0.3529999852180481
1982,3,22,-0.8159999847412109
1982,3,23,-1.11899995803833
1982,3,24,-0.8159999847412109
1982,3,25,-0.515999972820282
1982,3,26,-0.2930000126361847
1982,3,27,-0.29499998688697815
1982,3,28,-0.8849999904632568
1982,3,29,-1.1519999504089355
1982,3,30,-1.1399999856948853
1982,3,31,-1.1399999856948853
1982,4,1,-1.1019999980926514
1982,4,2,-0.7590000033378601
1982,4,3,-0.6499999761581421
1982,4,4,-0.7400000095367432
1982,4,5,-0.6869999766349792
1982,4,6,-0.7990000247955322
1982,4,7,-0.8299999833106995
1982,4,8,-1.2259999513626099
1982,4,9,-1.8179999589920044
1982,4,10,-2.134999990463257
1982,4,11,-2.1500000953674316
1982,4,12,-1.9110000133514404
1982,4,13,-1.7079999446868896
1982,4,14,-1.4299999475479126
1982,4,15,-1.055999994277954
1982,4,16,-0.8650000095367432
1982,4,17,-0.9789999723434448
1982,4,18,-1.0
1982,4,19,-0.5389999747276306
1982,4,20,-0.17000000178813934
1982,4,21,-0.30300000309944153
1982,4,22,-0.5929999947547913
1982,4,23,-0.9860000014305115
1982,4,24,-0.9129999876022339
1982,4,25,-0.8080000281333923
1982,4,26,-0.6290000081062317
1982,4,27,-0.18199999630451202
1982,4,28,0.004000000189989805
1982,4,29,0.027000000700354576
1982,4,30,0.27000001072883606
1982,5,1,0.4309999942779541
1982,5,2,0.34700000286102295
1982,5,3,0.15299999713897705
1982,5,4,0.12300000339746475
1982,5,5,0.039000000804662704
1982,5,6,-0.17499999701976776
1982,5,7,-0.5329999923706055
1982,5,8,-0.7670000195503235
1982,5,9,-0.8629999756813049
1982,5,10,-0.9120000004768372
1982,5,11,-1.0770000219345093
1982,5,12,-0.9490000009536743
1982,5,13,-0.40700000524520874
1982,5,14,-0.061000000685453415
1982,5,15,0.026000000536441803
1982,5,16,0.024000000208616257
1982,5,17,-0.11800000071525574
1982,5,18,-0.06300000101327896
1982,5,19,-0.05700000002980232
1982,5,20,-0.1289999932050705
1982,5,21,-0.03999999910593033
1982,5,22,-0.09799999743700027
1982,5,23,0.0729999989271164
1982,5,24,-0.13899999856948853
1982,5,25,-0.4090000092983246
1982,5,26,-0.09200000017881393
1982,5,27,-0.2160000056028366
1982,5,28,-0.6669999957084656
1982,5,29,-1.0429999828338623
1982,5,30,-1.2009999752044678
1982,5,31,-0.6660000085830688
1982,6,1,-0.31200000643730164
1982,6,2,-0.39500001072883606
1982,6,3,-0.6610000133514404
1982,6,4,-0.7929999828338623
1982,6,5,-0.5770000219345093
1982,6,6,-0.45500001311302185
1982,6,7,-0.37599998712539673
1982,6,8,-0.47200000286102295
1982,6,9,-0.4000000059604645
1982,6,10,-0.14300000667572021
1982,6,11,0.3149999976158142
1982,6,12,0.7599999904632568
1982,6,13,0.8830000162124634
1982,6,14,1.1649999618530273
1982,6,15,1.4500000476837158
1982,6,16,1.628999948501587
1982,6,17,1.9490000009536743
1982,6,18,1.9670000076293945
1982,6,19,1.8650000095367432
1982,6,20,1.8849999904632568
1982,6,21,2.0160000324249268
1982,6,22,1.88100004196167
1982,6,23,1.8960000276565552
1982,6,24,1.6820000410079956
1982,6,25,1.5850000381469727
1982,6,26,1.8009999990463257
1982,6,27,2.2360000610351562
1982,6,28,2.315000057220459
1982,6,29,2.1480000019073486
1982,6,30,2.3989999294281006
1982,7,1,2.989000082015991
1982,7,2,3.328000068664551
1982,7,3,2.8499999046325684
1982,7,4,2.2039999961853027
1982,7,5,1.5460000038146973
1982,7,6,1.7489999532699585
1982,7,7,1.4880000352859497
1982,7,8,0.8889999985694885
1982,7,9,0.5899999737739563
1982,7,10,0.34599998593330383
1982,7,11,0.4449999928474426
1982,7,12,0.22499999403953552
1982,7,13,0.23000000417232513
1982,7,14,0.28700000047683716
1982,7,15,0.07100000232458115
1982,7,16,-0.3019999861717224
1982,7,17,-0.8180000185966492
1982,7,18,-1.4279999732971191
1982,7,19,-2.4000000953674316
1982,7,20,-2.8350000381469727
1982,7,21,-2.319999933242798
1982,7,22,-1.3589999675750732
1982,7,23,-0.7590000033378601
1982,7,24,-0.527999997138977
1982,7,25,0.09399999678134918
1982,7,26,0.46000000834465027
1982,7,27,0.5630000233650208
1982,7,28,0.8999999761581421
1982,7,29,1.149999976158142
1982,7,30,0.972000002861023
1982,7,31,0.7509999871253967
1982,8,1,0.061000000685453415
1982,8,2,-0.5040000081062317
1982,8,3,-0.6399999856948853
1982,8,4,-0.27300000190734863
1982,8,5,0.335999995470047
1982,8,6,0.7099999785423279
1982,8,7,0.8149999976158142
1982,8,8,0.6230000257492065
1982,8,9,0.37700000405311584
1982,8,10,-0.026000000536441803
1982,8,11,0.09799999743700027
1982,8,12,0.23999999463558197
1982,8,13,0.05900000035762787
1982,8,14,-0.43299999833106995
1982,8,15,-0.8420000076293945
1982,8,16,-0.8970000147819519
1982,8,17,-0.7360000014305115
1982,8,18,-0.4950000047683716
1982,8,19,-0.28700000047683716
1982,8,20,0.06199999898672104
1982,8,21,0.41200000047683716
1982,8,22,0.8149999976158142
1982,8,23,1.3339999914169312
1982,8,24,1.7269999980926514
1982,8,25,1.6419999599456787
1982,8,26,1.2450000047683716
1982,8,27,0.9470000267028809
1982,8,28,0.6729999780654907
1982,8,29,0.47600001096725464
1982,8,30,-0.007000000216066837
1982,8,31,-0.2770000100135803
1982,9,1,-0.25200000405311584
1982,9,2,-0.05000000074505806
1982,9,3,0.0820000022649765
1982,9,4,0.43700000643730164
1982,9,5,0.367000013589859
1982,9,6,0.45399999618530273
1982,9,7,0.42100000381469727
1982,9,8,0.42800000309944153
1982,9,9,0.6549999713897705
1982,9,10,0.6980000138282776
1982,9,11,0.6650000214576721
1982,9,12,0.7400000095367432
1982,9,13,0.7829999923706055
1982,9,14,0.16099999845027924
1982,9,15,-0.28700000047683716
1982,9,16,-0.640999972820282
1982,9,17,-1.0850000381469727
1982,9,18,-0.9649999737739563
1982,9,19,-0.14399999380111694
1982,9,20,0.5870000123977661
1982,9,21,0.9729999899864197
1982,9,22,1.3320000171661377
1982,9,23,1.7510000467300415
1982,9,24,1.871999979019165
1982,9,25,2.075000047683716
1982,9,26,2.066999912261963
1982,9,27,2.0460000038146973
1982,9,28,2.3610000610351562
1982,9,29,2.1059999465942383
1982,9,30,1.1360000371932983
1982,10,1,-0.5389999747276306
1982,10,2,-0.9570000171661377
1982,10,3,-1.36899995803833
1982,10,4,-0.9559999704360962
1982,10,5,-0.25600001215934753
1982,10,6,0.2750000059604645
1982,10,7,0.5550000071525574
1982,10,8,1.0759999752044678
1982,10,9,1.4780000448226929
1982,10,10,1.5490000247955322
1982,10,11,1.3519999980926514
1982,10,12,0.859000027179718
1982,10,13,0.07199999690055847
1982,10,14,-0.6359999775886536
1982,10,15,-0.9290000200271606
1982,10,16,-1.0260000228881836
1982,10,17,-1.4479999542236328
1982,10,18,-1.6449999809265137
1982,10,19,-2.1070001125335693
1982,10,20,-2.312000036239624
1982,10,21,-1.6820000410079956
1982,10,22,-0.906000018119812
1982,10,23,-0.32899999618530273
1982,10,24,-0.0010000000474974513
1982,10,25,-0.07500000298023224
1982,10,26,-0.25600001215934753
1982,10,27,-0.42399999499320984
1982,10,28,-0.3880000114440918
1982,10,29,-0.421999990940094
1982,10,30,-0.5320000052452087
1982,10,31,-0.5109999775886536
1982,11,1,-0.3149999976158142
